id,name,type,category,phone,address,city,county,website,verified,events,tier,refresh_frequency,source_file,last_updated
9cc92045,BURNING BULLET,FFL Dealer,retail,2086962171,"1890 SOUTH STONE RIDGE WAY, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
53769903,BURNS CUSTOM PISTOLS,FFL Dealer,retail,2086165418,"5377 SOUTH TEN MILE ROAD, MERIDIAN, ID",MERIDIAN,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
09a9d679,BY DESIGN LLC,Gun Manufacturer,retail,2084477511,"13227 W PICADILLY ST, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
7f94df03,Barton's Custom Shop,Gunsmith,services,208-939-4478,"10300 Janie Pl Bldg B, Boise, ID 83714",Boise,Ada,,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.157Z
cd5794f4,Bear Creek Firearms,"Gun Store, FFL Dealer",retail,208-871-8435,"9684 W Shelborne Dr, Boise, ID 83709",Boise,Ada,,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.157Z
b7d81d0c,Bear Mountain Gun & Tool,"Gun Store, Gunsmith",retail,N/A,"120 S Plymouth Ave, New Plymouth, ID 83655",New Plymouth,Payette,,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
85aebf43,Benfield Precision LLC,Gun Manufacturer,retail,N/A,"2120 Jubilee Ln, Emmett, ID 83617",Emmett,Gem,,true,,3,monthly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
7d8566cc,Benny's Pawn Inc,"Pawn Shop, Firearms",retail,208-846-9027,"Meridian, ID",Meridian,Ada,,true,,2,weekly,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.157Z
3fe4b17f,Bi-Mart #614,"Gun Store, Sporting Goods",retail,N/A,"425 N 10th Ave, Caldwell, ID 83605",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
c49b9a81,Bi-Mart #681,"Gun Store, Sporting Goods",retail,208-477-5270,"179 West Highway 52, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
86b36e52,Bi-Mart #689,"Gun Store, Sporting Goods",retail,N/A,"11347 W State St, Star, ID 83669",Star,Ada,,true,,2,weekly,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.157Z
e1eaab44,Big 5 Sporting Goods #279,"Gun Store, Sporting Goods",retail,310-536-0611,"101 N Milwaukee St, Boise, ID 83704",Boise,Ada,big5sportinggoods.com,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.156Z
9ee0ad1b,Big 5 Sporting Goods #308,"Gun Store, Sporting Goods",retail,310-536-0611,"1601 Caldwell Blvd, Nampa, ID 83651",Nampa,Canyon,big5sportinggoods.com,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.158Z
f3270cef,Big 5 Sporting Goods #391,"Gun Store, Sporting Goods",retail,310-536-0611,"6762 N Glenwood St, Boise, ID 83714",Boise,Ada,big5sportinggoods.com,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.156Z
43b3f310,Big Sky Industries LLC,"Gun Store, FFL Dealer",retail,N/A,"12871 Quail Run Ln, Caldwell, ID 83607",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
8dcebbb7,Big Valley Gun and Pawn LLC,"Gun Store, Pawn Shop, FFL Dealer",retail,N/A,"7 W Colorado Ave, Homedale, ID 83628",Homedale,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
0fa49e68,"Bighorn Gunsmithing, LLC","Gun Store, Gunsmith, FFL Dealer",retail,N/A,"4110 Hwy 30 W, New Plymouth, ID 83655",New Plymouth,Payette,,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
9c170821,Blac-Rac Manufacturing,Gun Manufacturer,retail,208-855-9388,"274 N Maple Grove Rd #104, Boise, ID 83704",Boise,Ada,,true,,2,weekly,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.157Z
c485b453,Black Canyon Precision,"Gun Store, Gunsmith, FFL Dealer",retail,N/A,"780 Clifford Dr, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
d71c2f85,Black Label Precision,Gun Manufacturer,retail,N/A,"10451 W Daylily Ct, Star, ID 83669",Star,Ada,,true,,3,monthly,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.157Z
5745721c,Black's Creek Public Shooting Range,Public Shooting Range,ranges,208-342-9614,"2420 E Kuna Mora Rd, Kuna, ID 83634",Kuna,Ada,idfg.idaho.gov/shoot/blacks-creek,false,"Long Range Match, Youth Shoots, Benchrest Matches",1,daily,docs/ada_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
ce7fac1e,Blazzard Firearms,"Gun Store, FFL Dealer",retail,208-789-6430,"1208 E Pennsylvania Pl, Nampa, ID 83686",Nampa,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.158Z
7547ba02,Blue Line Guns,"Gun Store, FFL Dealer",retail,208-639-1653,"Boise, ID",Boise,Ada,,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.155Z
7d134bfc,Boise Gun Company Inc,"Gun Store, Gunsmith, FFL Dealer",retail,208-376-4440,"4105 Adams St, Garden City, ID 83714",Garden City,Ada,boisegun.com,true,,2,weekly,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.155Z
d69450e3,Boise Pawn,"Pawn Shop, Firearms",retail,833-264-7296,"6465 W Fairview Ave, Boise, ID 83704",Boise,Ada,,true,,2,weekly,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.156Z
a8a2d8ac,Boise Police Revolver League,Shooting Club,retail,208-344-6274,"Boise, ID",Boise,Ada,,false,Weekly Practice Matches,2,weekly,docs/ada_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
966cdb17,Brown Dogg LLC,"Gun Store, FFL Dealer",retail,N/A,"11319 W Hollandale Dr, Boise, ID 83709",Boise,Ada,,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.157Z
26490010,Buckhorn Gun & Pawn,"Gun Store, Gunsmith, Pawn, FFL Dealer",retail,208-377-2535,"6601 W Ustick Rd, Boise, ID 83704",Boise,Ada,buckhornguns.com,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.152Z
9c7c9348,Burns Custom Pistols,"Gun Store, Gunsmith, FFL Dealer",retail,N/A,"5377 South Ten Mile Road, Meridian, ID 83642",Meridian,Ada,,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.157Z
588b5907,Burr International Inc,"Gun Store, FFL Dealer",retail,N/A,"1455 Star Ln, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
1d72fbc8,C W ENTERPRISES SPORTS,Gun Manufacturer,retail,5305183844,"22812 LANSING LANE, MIDDLETON, ID",MIDDLETON,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
6a0aacd5,C W Enterprises Sports,Gun Manufacturer,retail,N/A,"22812 Lansing Lane, Middleton, ID 83644",Middleton,Canyon,,true,,3,monthly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
f3a7e181,CA LEGAL MAGS,Gun Manufacturer,retail,9493576311,"6128 W FAIRVIEW AVE UNIT 1M-4, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
3fe7cacc,CABELA'S 419,FFL Dealer,retail,2086727900,"8109 W FRANKLIN ROAD, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
5a7843b0,CAMBRIDGE DISTRIBUTING LLC,FFL Dealer,retail,5412122882,"8156 N PENNSYLVANIA AVENUE, FRUITLAND, ID",FRUITLAND,Unknown,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
5862f5bc,CANYON COUNTY COIN LLC,FFL Dealer,retail,2084681007,"1200 1ST S, NAMPA, ID",NAMPA,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
e8eacd59,"CANYON COUNTY PRECISIONS, LLC",FFL Dealer,retail,2086976167,"647 TETON DR, NAMPA, ID",NAMPA,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
bb2060a5,CARACAL USA,FFL Dealer,retail,2083238727,"8600 BIRCH LANE SUITE 100, NAMPA, ID",NAMPA,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
bb2060a5,CARACAL USA,Gun Manufacturer,retail,2083238727,"8600 BIRCH LANE SUITE 100, NAMPA, ID",NAMPA,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
bb2060a5,CARACAL USA,FFL Dealer,retail,2083238727,"8600 BIRCH LANE SUITE 100, NAMPA, ID",NAMPA,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
e1a799e2,"CARTER, JON",FFL Dealer,retail,2088882829,"1065 W RIVER HEIGHTS DR, MERIDIAN, ID",MERIDIAN,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
edab4eb2,CHARTERS MTN GUN SHOP,"Gun Store, FFL Dealer",retail,2084590978,"19300 MARSING RD, CALDWELL, ID",CALDWELL,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
d730adb9,"CLARK, WAYNE GARY",FFL Dealer,retail,2083371070,"3734 HIGHWAY 95, PARMA, ID",PARMA,Unknown,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
be8aff8d,CLC CUSTOM GUNS & GUNSMITHING,"Gun Store, Gunsmith, FFL Dealer",retail,2082497458,"5040 SAGE RD, HOMEDALE, ID",HOMEDALE,Unknown,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
dab1ecb4,CLC Custom Guns & Gunsmithing,"Gun Store, Gunsmith, FFL Dealer",retail,N/A,"5040 Sage Rd, Homedale, ID 83628",Homedale,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
614f3081,"CLIFFS GUNS, SAFES, RELOADING","Gun Store, FFL Dealer",retail,2083758694,"11505 W FAIRVIEW AVE, SUITE 101, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
9663a663,COMPOUND COATINGS LLC,Gun Manufacturer,retail,2089064174,"7750 S HIDDEN VALLEY RD, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
59df53bd,CORBETT AUCTIONS & APPRAISALS INC,FFL Dealer,retail,2088889563,"547 E. STAGECOACH, KUNA, ID",KUNA,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
00c371aa,CREATIVE CARNAGE,Gun Manufacturer,retail,2089574511,"2115 N FAIRMEADOW DR, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
28045af3,CROSSFIRE METAL WORKS / CROSSFIRE,Gun Manufacturer,retail,2086424259,"303 2ND AVE N, PAYETTE, ID",PAYETTE,Payette,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
1460d0b8,CT BRIAN,FFL Dealer,retail,2088880957,"1468 W JULEP ST, MERIDIAN, ID",MERIDIAN,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
a7f24d9b,Cabela's Boise,"Gun Store, Sporting Goods",retail,208-672-7900,"8109 W Franklin Rd, Boise, ID 83709",Boise,Ada,stores.cabelas.com,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.156Z
19a8bf67,Caldwell Gun Club,"Shooting Club, Public Range",ranges,208-459-2616,"21840 Pond Ln, Caldwell, ID 83607",Caldwell,Canyon,caldwellshotguncomplex.com,false,"Trap, 5-Stand, Sporting Clays, weekly practice, tournaments",2,weekly,docs/canyon_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
8c32da02,Caldwell Shooting Supplies,"Gun Store, Training Supplies",training,208-899-2920,"5247 S 10th Ave, Caldwell, ID 83607",Caldwell,Canyon,caldwellshooting.com,false,Ammo and shooting accessories,1,daily,docs/canyon_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
ab8176ae,Cambridge Distributing LLC,"Gun Store, FFL Dealer",retail,N/A,"8156 N Pennsylvania Avenue, Fruitland, ID 83619",Fruitland,Payette,,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
5c51461b,Canyon County Concealed Weapons Program,Government Training Program,training,208-454-6909,"1115 Blaine St, Caldwell, ID 83605",Caldwell,Canyon,canyoncounty.id.gov/sheriff/concealed-weapons-permit/,false,CCW licensing & training,2,weekly,docs/canyon_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
0f648720,Canyon County Precisions LLC,"Gun Store, FFL Dealer",retail,208-697-6167,"647 Teton Dr, Nampa, ID 83686",Nampa,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.158Z
02ee946f,Caracal USA,Gun Manufacturer,retail,208-323-8727,"Boise, ID",Boise,Ada,,true,,2,weekly,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.155Z
1c268a9b,Caracal USA,Gun Manufacturer,retail,N/A,"8600 Birch Lane Suite 100, Nampa, ID 83687",Nampa,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.158Z
3d146ea2,"Carter, Jon","Gun Store, FFL Dealer",retail,N/A,"1065 W River Heights Dr, Meridian, ID 83646",Meridian,Ada,,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.157Z
2bf32145,Charters Mtn Gun Shop,"Gun Store, FFL Dealer",retail,208-901-4972,"19300 Marsing Rd, Caldwell, ID 83607",Near Marsing,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
070d9776,Cliff's Guns Safes & Reloading,"Gun Store, Gunsmith, FFL Dealer",retail,208-375-8694,"11505 W Fairview Ave #101, Boise, ID 83713",Boise,Ada,gunsamerica.com/Search/Lister/193/Cliffs_Guns_Safes_Reloading,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.153Z
0071026e,Combat Sport Supply,"Gun Store, Sporting Goods",retail,208-336-1927,"208 E 37th St #10, Garden City, ID 83714",Garden City,Ada,,true,,2,weekly,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.155Z
f28e89b1,Crossfire Elite LLC,"Gun Store, FFL Dealer",retail,208-461-8888,"Meridian, ID",Meridian,Ada,,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.157Z
b018ebd5,Crossfire Metal Works / Crossfire,"Gun Manufacturer, FFL",retail,N/A,"303 2nd Ave N, Payette, ID 83661",Payette,Payette,,true,,3,monthly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
e78618f3,D & B SPORTING ARMS,FFL Dealer,retail,2083424920,"1419 NORTH 23RD, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
dc1ae22e,D&B SUPPLY,FFL Dealer,retail,2084597446,"620 SMEED PARKWAY, CALDWELL, ID",CALDWELL,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
1de0f6e0,D&B SUPPLY,FFL Dealer,retail,2084597445,"3913 MULLER DRIVE, CALDWELL, ID",CALDWELL,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
bb96df31,D&B SUPPLY,FFL Dealer,retail,2084597446,"111 HWY 16, EMMETT, ID",EMMETT,Gem,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
28d0e0ff,D&B SUPPLY,FFL Dealer,retail,2088017500,"1845 E DEER FLAT ROAD, KUNA, ID",KUNA,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
2ecf00bc,D&B SUPPLY,FFL Dealer,retail,2088870949,"1725 E FAIRVIEW AVE, MERIDIAN, ID",MERIDIAN,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
02f460ca,D&B SUPPLY,FFL Dealer,retail,2084597446,"3200 12TH AVE RD, NAMPA, ID",NAMPA,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
98695a7f,D&B SUPPLY,FFL Dealer,retail,2084597446,"6945 OVERLAND ROAD, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
5b383386,D&B Supply,"Gun Store, Sporting Goods, FFL Dealer",retail,N/A,"3200 12th Ave Rd, Nampa, ID 83686",Nampa,Canyon,dbsupply.com,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.158Z
b86a139c,D&B Supply Emmett,"Gun Store, Sporting Goods, FFL Dealer",retail,208-963-7040,"111 ID-16, Emmett, ID 83617",Emmett,Gem,dbsupply.com,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
6445421a,D&B Supply Muller,"Gun Store, Sporting Goods, FFL Dealer",retail,N/A,"3913 Muller Drive, Caldwell, ID 83605",Caldwell,Canyon,dbsupply.com,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
bca4cde4,D&B Supply Smeed,"Gun Store, Sporting Goods, FFL Dealer",retail,N/A,"620 Smeed Parkway, Caldwell, ID 83605",Caldwell,Canyon,dbsupply.com,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
626b9dbe,DING GO AUTOBODY & PAINT LLC,FFL Dealer,retail,2089480066,"120 E 41 STE #3, GARDEN CITY, ID",GARDEN CITY,Unknown,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
7521a325,DISRUPTIVE MACHINE,Gun Manufacturer,retail,2089082477,"1807 N HIGHWOOD AVE, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
b43819b9,"DORAMUS, CLINTON M",FFL Dealer,retail,2083713704,"23680 BOISE RIVER RD, CALDWELL, ID",CALDWELL,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
0d64aa9b,DOUBLE TAPP,FFL Dealer,retail,2085593337,"14000 E DOUBLE TAPP LANE, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
dc68295b,"DUNDAS WORKS, LLC",FFL Dealer,retail,2084599194,"5305 BLACK CANYON RD, CALDWELL, ID",CALDWELL,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
4d0b2d04,DVN,Gun Manufacturer,retail,2083365525,"6128 W FAIRVIEW AVE UNIT 1M-2, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
ba146906,DWTX SALES,FFL Dealer,retail,2085598175,"6128 W FAIRVIEW AVE, UNIT 1M-3, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
e5577592,Defense Materials Company LLC,"Gunsmith, FFL Dealer",retail,208-546-9463,"4910 W Denton St, Boise, ID 83704",Boise,Ada,,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.157Z
c2e4ea4c,Desert West Arms,"Gun Store, FFL Dealer",retail,N/A,Owyhee County Area,Rural Owyhee,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
3f0cd9f4,Double Tapp LLC,"Gun Store, Private Range, FFL Dealer",ranges,208-559-3337,"10512 W Treeline St, Boise, ID 83704",Boise,Ada,doubletappboise.com,true,,1,daily,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.155Z
49a2051b,Double Tapp Range,"Private Shooting Range, Training",ranges,208-559-3337,"16 miles East of Boise, ID",Boise,Ada,doubletappboise.com,false,"Membership Only, Tactical Shooting Events",1,daily,docs/ada_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
9a723029,Dundas Works LLC,"Gun Store, Gunsmith, FFL Dealer",retail,N/A,"5305 Black Canyon Rd, Caldwell, ID 83607",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
d185f6e4,EAGLE EYE ARMORY,"Gun Store, FFL Dealer",retail,2088257374,"18125 N CINCH WAY, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
56a3c166,EAGLE FIREARMS,"Gun Store, FFL Dealer",retail,4803230466,"939 S LAKE POINTE WAY, EAGLE, ID",EAGLE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
5bfc5881,EAGLE GUN COMPANY,"Gun Store, FFL Dealer",retail,2089173560,"10539 W THIMBLEBERRY DR, STAR, ID",STAR,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
4477bf61,EAGLE PRECISION LLC,Gun Manufacturer,retail,6054303027,"10324 W COLTON LN, EAGLE, ID",EAGLE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
7c9acf57,EBERLE PRECISION LLC,Gun Manufacturer,retail,2084245081,"2900 W MAIN ST, BOISE, ID",BOISE,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
2b2fa55a,"ECHELON RIFLES, LLC",Gun Manufacturer,retail,2083203299,"2106 PRIMROSE LN, NAMPA, ID",NAMPA,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
4e206905,"ELITE FIREARM SOLUTIONS, LLC",Gun Manufacturer,retail,9168498736,"110 E 43RD STREET SUITE 100, GARDEN CITY, ID",GARDEN CITY,Unknown,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
03ee3d25,ELITE RIFLE WORKS LLP,FFL Dealer,retail,2084658039,"6045 DEER FLAT ROAD, NAMPA, ID",NAMPA,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
52b53ce3,EMMETT GUN STORE,"Gun Store, FFL Dealer",retail,2088702020,"2119 SOUTH MILL RD, EMMETT, ID",EMMETT,Gem,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
b61c98e2,ENVISIONED EVENTS,FFL Dealer,retail,2088714384,"2201 N HOSE GULCH AVE, KUNA, ID",KUNA,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
6df5c258,ERG,Gun Manufacturer,retail,2089180328,"693 N KAYDEN WAY, MERIDIAN, ID",MERIDIAN,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
53745e32,EUBANKS GUNSMITHING,"Gun Store, Gunsmith, FFL Dealer",retail,2083374212,"3686 RIVER RD, HOMEDALE, ID",HOMEDALE,Unknown,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
250d915a,EVANS GUN REPAIR,"Gun Store, FFL Dealer",retail,2084525958,"5200 HWY 95, FRUITLAND, ID",FRUITLAND,Unknown,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
182b64c7,EVERYDAY ARMIS,FFL Dealer,retail,5307399694,"1666 WEST TOPANGA DRIVE, KUNA, ID",KUNA,Ada,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
e130ad38,EVO TRADES LLC,Gun Manufacturer,retail,2088996278,"1804 E CELBRIDGE ST, NAMPA, ID",NAMPA,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
b4bfbbda,Eagle Gun Company,"Gun Store, FFL Dealer",retail,N/A,"10539 W Thimbleberry Dr, Star, ID 83669",Star,Ada,,true,,2,weekly,docs/ada_county_gun_stores_comprehensive.csv,2025-08-18T23:40:42.158Z
1e1a5de6,Elite Rifle Works LLP,"Gun Store, Gunsmith, FFL Dealer",retail,208-465-8039,"6045 Deer Flat Road, Nampa, ID 83686",Nampa,Canyon,eliterifleworks.com,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.158Z
a35e6de4,Emmett Gun Store,"Gun Store, Manufacturer, FFL Dealer",retail,208-870-2020,"2119 South Mill Rd, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
be95edba,Eubanks Gunsmithing,"Gun Store, Gunsmith, FFL Dealer",retail,208-337-4212,"3686 River Rd, Homedale, ID 83628",Homedale,Owyhee,eubanksgunsmithing.com,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
a39eb47a,Evans Gun Repair,"Gun Store, Gunsmith, FFL Dealer",retail,208-452-5958,"5200 Hwy 95, Fruitland, ID 83619",Fruitland,Payette,,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
295cb4c6,FAITH OUTDOORS LLC,FFL Dealer,retail,2086868986,"2200 CORTLAND PL, NAMPA, ID",NAMPA,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
c328e138,FEDERATED ORDNANCE LLC,Ammunition Manufacturer,retail,2084025652,"1906 S SMEED PKWY SUITE 102, CALDWELL, ID",CALDWELL,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
c328e138,FEDERATED ORDNANCE LLC,FFL Dealer,retail,2084025652,"1906 S SMEED PKWY SUITE 102, CALDWELL, ID",CALDWELL,Canyon,,True,,2,weekly,commercial_ffls_treasure_valley.csv,2025-08-20T00:00:00.000Z
