id,name,type,category,phone,address,city,county,website,verified,events,tier,refresh_frequency,source_file,last_updated
8aefb03d,"Stinger-Defense","Gun Manufacturer",retail,N/A,"1320 Smith Ave, Nampa, ID 83651",Nampa,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
4f1bc467,"Averett, Brian C (Old Farts Gun Shop)","Gun Store, FFL Dealer",retail,208-467-7788,"408 1/2 E Carol St, Nampa, ID 83687",Nampa,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
70cb93a1,"208 Laser Engraving","Gun Services, Custom Engraving",retail,N/A,"77 S Inverness Dr, Nampa, ID 83651",Nampa,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
e874255e,"Owyhee Shooters Supply","Gun Store, FFL Dealer",retail,N/A,"3822 Preston Ave, Caldwell, ID 83605",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
ae0c70fb,"Al's Pawn & Gun Inc","Pawn Shop, Gun Store, FFL Dealer",retail,208-454-8038,"5602 Cleveland Blvd, Caldwell, ID 83607",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
6445421a,"D&B Supply Muller","Gun Store, Sporting Goods, FFL Dealer",retail,N/A,"3913 Muller Drive, Caldwell, ID 83605",Caldwell,Canyon,dbsupply.com,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
bca4cde4,"D&B Supply Smeed","Gun Store, Sporting Goods, FFL Dealer",retail,N/A,"620 Smeed Parkway, Caldwell, ID 83605",Caldwell,Canyon,dbsupply.com,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
3fe4b17f,"Bi-Mart #614","Gun Store, Sporting Goods",retail,N/A,"425 N 10th Ave, Caldwell, ID 83605",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
9a723029,"Dundas Works LLC","Gun Store, Gunsmith, FFL Dealer",retail,N/A,"5305 Black Canyon Rd, Caldwell, ID 83607",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
5b286f72,"Wild Bills Sporting LLC","Gun Store, FFL Dealer",retail,N/A,"2020 Blaine Street, Caldwell, ID 83605",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
8ccc6b5d,"Treasure Valley Pawn LLC","Pawn Shop, Firearms",retail,N/A,"6513 Cleveland Blvd Ste 101, Caldwell, ID 83607",Caldwell,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
69fd55b3,"Pawn 1 Incorporated","Pawn Shop, Firearms",retail,N/A,"5724 Cleveland Blvd, Caldwell, ID 83605",Caldwell,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
780b0068,"Walmart #2780","Gun Store, Sporting Goods",retail,N/A,"5108 East Cleveland Blvd, Caldwell, ID 83605",Caldwell,Canyon,walmart.com,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
81bac359,"Agency Arms LLC","Gun Manufacturer, Importer",retail,N/A,"4006 E Linden St, Caldwell, ID 83605",Caldwell,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
89ac1d89,"43rd State Armory LLC","Gun Manufacturer",retail,N/A,"21361 Shady River Ln, Caldwell, ID 83607",Caldwell,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
43b3f310,"Big Sky Industries LLC","Gun Store, FFL Dealer",retail,N/A,"12871 Quail Run Ln, Caldwell, ID 83607",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
ea19829f,"Charters Mtn Gun Shop","Gun Store, FFL Dealer",retail,208-901-4972,"19300 Marsing Rd, Caldwell, ID 83607",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
e993bd44,"North West Precision Rifles","Gun Store, Gunsmith, FFL Dealer",retail,N/A,"2215 Wyoming Ave, Caldwell, ID 83605",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
839c9426,"Heida Firearms","Gun Manufacturer",retail,N/A,"17281 Ustick Rd, Caldwell, ID 83607",Caldwell,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
a8453833,"Kinch Arms","Gun Store, FFL Dealer",retail,N/A,"20875 Blossom Heights Lane, Caldwell, ID 83607",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
7e7a472b,"Mudu Sports","Gun Store, FFL Dealer",retail,N/A,"2715 Aspen Falls Ave, Caldwell, ID 83605",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
f6915f30,"Sawtooth Munitions","Gun Manufacturer",retail,N/A,"14130 Black Hawk Lane, Caldwell, ID 83607",Caldwell,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
4ee5fe7b,"Royal Rifles","Gun Manufacturer",retail,N/A,"10430 Randal Lane, Caldwell, ID 83607",Caldwell,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
dfa04afc,"RM Firearms","Gun Store, FFL Dealer",retail,N/A,"7555 Pleasant View Dr, Caldwell, ID 83607",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
cca1d2ab,"Terminator","Gun Manufacturer",retail,N/A,"15076 Plum Rd, Caldwell, ID 83607",Caldwell,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
94adee66,"Gibraltar Arms / Purple Sage International","Gun Store, FFL Dealer",retail,N/A,"13557 Signorello St, Caldwell, ID 83607",Caldwell,Canyon,,true,,1,daily,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
498fda7c,"Stiglitz Firearms LLC","Gun Manufacturer",retail,N/A,"5109 Danville St, Caldwell, ID 83605",Caldwell,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
44079554,"Tiffany Enterprise","Gun Manufacturer",retail,N/A,"4100 Dearborn Street, Caldwell, ID 83605",Caldwell,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
172ad18a,"Yankton Brothers LLC","Gun Manufacturer",retail,N/A,"14010 Goodson Rd, Caldwell, ID 83607",Caldwell,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
36edd760,"Federated Ordnance LLC","Gun Manufacturer, Destructive Device Manufacturer",retail,N/A,"1906 S Smeed Pkwy Suite 102, Caldwell, ID 83605",Caldwell,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
8d5b25d4,"Midstar Firearms LLC","Gun Store, Gunsmith, FFL Dealer",retail,208-585-9922,"8390 Highway 44, Middleton, ID 83644",Middleton,Canyon,midstar-firearms.com,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
ccf6332b,"52 Tactical LLC","Gun Store, FFL Dealer",retail,N/A,"8192 Fountain Brook St, Middleton, ID 83644",Middleton,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
15b55c63,"H M Praetorian LLC","Gun Store, FFL Dealer",retail,N/A,"7868 Open Sky Rd, Middleton, ID 83644",Middleton,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
36bd2e09,"Longbow Tactical LLC","Gun Store, FFL Dealer",retail,N/A,"111 Pilgrim Way, Middleton, ID 83644",Middleton,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
93e9a2f1,"Firearm Training Institute","Gun Manufacturer",retail,N/A,"22142 Duff Lane, Middleton, ID 83644",Middleton,Canyon,,true,,3,monthly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
93cdbe35,"Ridley's Family Markets","Gun Store, Grocery Store",retail,N/A,"430 East Main St, Middleton, ID 83644",Middleton,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
55ae0e22,"Wildcat Outfitters","Gun Store, FFL Dealer",retail,N/A,"8571 Quail Hollow Drive, Middleton, ID 83644",Middleton,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
a7cdc329,"SCS Arms","Gun Manufacturer",retail,N/A,"1551 Hearthstone Ave, Middleton, ID 83644",Middleton,Canyon,,true,,3,monthly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
d489476a,"Traditional Gunsmithing by CA Winkle LLC","Gunsmith, FFL Dealer",retail,N/A,"25250 Lansing Ln, Middleton, ID 83644",Middleton,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
6a0aacd5,"C W Enterprises Sports","Gun Manufacturer",retail,N/A,"22812 Lansing Lane, Middleton, ID 83644",Middleton,Canyon,,true,,3,monthly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
4eacbc37,"Vigilante Guns and Ammo","Gun Store, FFL Dealer",retail,208-495-9855,"Melba, ID",Melba,Canyon,,true,,2,weekly,docs/canyon_county_gun_stores_only.csv,2025-08-18T23:40:42.159Z
c485b453,"Black Canyon Precision","Gun Store, Gunsmith, FFL Dealer",retail,N/A,"780 Clifford Dr, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
a35e6de4,"Emmett Gun Store","Gun Store, Manufacturer, FFL Dealer",retail,208-870-2020,"2119 South Mill Rd, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
9dbcae04,"Hudson Arms","Gun Store, Gunsmith, FFL Dealer",retail,208-691-6452,"3560 Bishop Road, Emmett, ID 83617",Emmett,Gem,hudsonarms.net,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
fbdc2054,"Kingfisher Sporting Goods & Pawn","Gun Store, Pawn, Sporting Goods",retail,208-365-9881,"143 West Main St, Emmett, ID 83617",Emmett,Gem,kingfishersportinggoods.com,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
b86a139c,"D&B Supply Emmett","Gun Store, Sporting Goods, FFL Dealer",retail,208-963-7040,"111 ID-16, Emmett, ID 83617",Emmett,Gem,dbsupply.com,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
c49b9a81,"Bi-Mart #681","Gun Store, Sporting Goods",retail,208-477-5270,"179 West Highway 52, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
e264ab79,"Rocky Mountain True Value","Gun Store, FFL Dealer",retail,N/A,"132 South Washington Ave, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
1fc99006,"Rocky Mountain Gun N Pawn","Gun Store, Pawn",retail,208-365-4044,"829 S Washington Ave, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
c2632b94,"Larry's Sports","Gun Store, Sporting Goods, FFL Dealer",retail,N/A,"2139 N Plaza Rd, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
e30a5d1a,"Little Trapper Inc","Gun Store, FFL Dealer",retail,208-996-3555,"11300 Pearl Road, Emmett, ID 83617",Emmett,Gem,littletrapper.com,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
588b5907,"Burr International Inc","Gun Store, FFL Dealer",retail,N/A,"1455 Star Ln, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
34e1cdcc,"Low Mountain","Gun Store, FFL Dealer",retail,N/A,"1333 West Highway 52, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
2bdf36d2,"Rowley Enterprises","Gun Store, FFL Dealer",retail,N/A,"3108 Laurel Way, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
bbae2bda,"Wild Thang Farms","Gun Store, FFL Dealer",retail,N/A,"3150 Fuller Rd, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
d918a990,"Jerry Harshbarger Gunsmith","Gunsmith, Gun Store",retail,N/A,"2838 East Black Canyon Hwy, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
6d8b2187,"Alexander, Elden Lane Sr & Jr","Gunsmith, FFL Dealer",retail,N/A,"2121 Misty Lane, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
d1a983b0,"Gardner Arsenal LLC","Gun Manufacturer",retail,N/A,"3711 West Idaho Blvd, Emmett, ID 83617",Emmett,Gem,,true,,3,monthly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
85aebf43,"Benfield Precision LLC","Gun Manufacturer",retail,N/A,"2120 Jubilee Ln, Emmett, ID 83617",Emmett,Gem,,true,,3,monthly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
68f90472,"Up In Arms Armory","Gun Manufacturer",retail,N/A,"1997 West Idaho Blvd, Emmett, ID 83617",Emmett,Gem,,true,,3,monthly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
c0a60f57,"Veriforce Tactical","Gun Manufacturer",retail,N/A,"3315 Kings Ln #1, Emmett, ID 83617",Emmett,Gem,,true,,3,monthly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
33246a09,"Walker Winchesters","Gun Manufacturer",retail,N/A,"506 N Washington Ave, Emmett, ID 83617",Emmett,Gem,,true,,3,monthly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
2925441e,"Little Trapper Idaho Inc","Gun Importer, FFL Dealer",retail,N/A,"11300 Pearl Road, Emmett, ID 83617",Emmett,Gem,,true,,2,weekly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
314d42e4,"Ferguson and Sons Construction LLC","Gun Importer",retail,N/A,"5225 Butte Rd, Emmett, ID 83617",Emmett,Gem,,true,,3,monthly,docs/gem_county_gun_stores_only.csv,2025-08-18T23:40:42.160Z
be95edba,"Eubanks Gunsmithing","Gun Store, Gunsmith, FFL Dealer",retail,208-337-4212,"3686 River Rd, Homedale, ID 83628",Homedale,Owyhee,eubanksgunsmithing.com,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
8dcebbb7,"Big Valley Gun and Pawn LLC","Gun Store, Pawn Shop, FFL Dealer",retail,N/A,"7 W Colorado Ave, Homedale, ID 83628",Homedale,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
dab1ecb4,"CLC Custom Guns & Gunsmithing","Gun Store, Gunsmith, FFL Dealer",retail,N/A,"5040 Sage Rd, Homedale, ID 83628",Homedale,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
2e1c6249,"Rod Fivecoat Auctions","Gun Store, FFL Dealer, Auction House",retail,N/A,"3523 US-95, Homedale, ID 83628",Homedale,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
3e335d9d,"McCray, John Calvin","Gun Store, FFL Dealer",retail,N/A,"124 West Idaho Ave, Homedale, ID 83628",Homedale,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
0fc5628e,"Schaffers Corner","Gun Store, FFL Dealer",retail,N/A,"16900 Roping Horse Lane, Murphy, ID 83650",Murphy,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
78311aaa,"Wilkinson Arms LLC","Gun Store, FFL Dealer",retail,N/A,"14754 Murphy Flat Road, Murphy, ID 83650",Murphy,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
33becedb,"Murphys Law Guns & Ammo LLC","Gun Store, FFL Dealer",retail,208-901-4169,"16950 Rimrock Ln, Murphy, ID 83650",Murphy,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
2bf32145,"Charters Mtn Gun Shop","Gun Store, FFL Dealer",retail,208-901-4972,"19300 Marsing Rd, Caldwell, ID 83607",Near Marsing,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
c2e4ea4c,"Desert West Arms","Gun Store, FFL Dealer",retail,N/A,"Owyhee County Area",Rural Owyhee,Owyhee,,true,,2,weekly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
6c3ec200,"Idaho Sporting Clays & Hunting Club","Sporting Goods, Clay Shooting",retail,N/A,"Near Homedale",Homedale,Owyhee,,true,,3,monthly,docs/owyhee_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
98cb4a9d,"Semper Firearms","Gun Store, FFL Dealer",retail,208-891-9489,"1005 Center Ave, Payette, ID 83661",Payette,Payette,veriforcetactical.com/ffl-store-locator/semper-firearms-payette/,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
2b8309ba,"The Outdoorsman","Gun Store, FFL Dealer",retail,541-889-3135,"739 S 12th St, Payette, ID 83661",Payette,Payette,,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
50117c4d,"Watchdog Armory, LLC","Gun Store, Gunsmith, Manufacturer",retail,208-741-4040,"10201 Payette Heights Rd, Payette, ID 83661",Payette,Payette,watchdogarmory.net,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
4e0cd45c,"Idaho Custom Arms","Gun Store, Gunsmith, FFL Dealer",retail,208-861-5425,"300 N 16th St Unit C, Payette, ID 83661",Payette,Payette,,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
b018ebd5,"Crossfire Metal Works / Crossfire","Gun Manufacturer, FFL",retail,N/A,"303 2nd Ave N, Payette, ID 83661",Payette,Payette,,true,,3,monthly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
84b21920,"Q's Combat & Tactical LLC","Gun Store, FFL Dealer",retail,702-332-7261,"14 S Main St #102, Payette, ID 83661",Payette,Payette,,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
0fa49e68,"Bighorn Gunsmithing, LLC","Gun Store, Gunsmith, FFL Dealer",retail,N/A,"4110 Hwy 30 W, New Plymouth, ID 83655",New Plymouth,Payette,,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
0e59005e,"SRG Armament","Gun Manufacturer, FFL",retail,N/A,"106 Hawthorne Ave, New Plymouth, ID 83655",New Plymouth,Payette,,true,,3,monthly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
b7d81d0c,"Bear Mountain Gun & Tool","Gun Store, Gunsmith",retail,N/A,"120 S Plymouth Ave, New Plymouth, ID 83655",New Plymouth,Payette,,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
f9f6ea5e,"Gunrunner","Gun Store, FFL Dealer",retail,N/A,"841 Howard Ln, Fruitland, ID 83619",Fruitland,Payette,veriforcetactical.com/ffl-store-locator/gunrunner-fruitland/,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
a39eb47a,"Evans Gun Repair","Gun Store, Gunsmith, FFL Dealer",retail,208-452-5958,"5200 Hwy 95, Fruitland, ID 83619",Fruitland,Payette,,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
ab8176ae,"Cambridge Distributing LLC","Gun Store, FFL Dealer",retail,N/A,"8156 N Pennsylvania Avenue, Fruitland, ID 83619",Fruitland,Payette,,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
168f5fe1,"Gem State Pawn","Pawn Shop, Firearms",retail,N/A,"1205 N Whitley Drive #4, Fruitland, ID 83619",Fruitland,Payette,,true,,3,monthly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
50166c8e,"Highlight Technologies","Gun Store, FFL Dealer",retail,N/A,"2650 NW 3rd Ave, Fruitland, ID 83619",Fruitland,Payette,,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
5d07b722,"Ponderosa Sports & Mercantile","Gun Store, Sporting Goods",retail,208-793-3121,"6854 Highway 55, Horseshoe Bend, ID 83629",Horseshoe Bend,Payette,ponderosasports.com,true,,2,weekly,docs/payette_county_gun_stores_only.csv,2025-08-18T23:40:42.161Z
5745721c,"Black's Creek Public Shooting Range","Public Shooting Range",ranges,208-342-9614,"2420 E Kuna Mora Rd, Kuna, ID 83634",Kuna,Ada,idfg.idaho.gov/shoot/blacks-creek,false,"Long Range Match, Youth Shoots, Benchrest Matches",1,daily,docs/ada_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
61f16972,"Independence Indoor Shooting","Indoor Shooting Range, Shop, Training",ranges,208-852-4867,"2749 E Gala Ct, Meridian, ID 83642",Meridian,Ada,iishooting.com,false,"Full Auto Experience, Defensive Pistol Courses",1,daily,docs/ada_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
49a2051b,"Double Tapp Range","Private Shooting Range, Training",ranges,208-559-3337,"16 miles East of Boise, ID",Boise,Ada,doubletappboise.com,false,"Membership Only, Tactical Shooting Events",1,daily,docs/ada_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
6cfc5777,"Idaho Firearms Classes","Firearm Training School",training,208-938-6090,"Boise, ID",Boise,Ada,idahofirearmsclasses.com,false,"Basic to Advanced Firearms Training, CCW Classes",1,daily,docs/ada_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
4afa8b90,"Little Explorers 4-H Shooting Sports","Youth Shooting Club",retail,208-642-6036,"Boise, ID",Boise,Ada,uidaho.edu/extension/county/ada/4-h,false,"Youth Shooting Sports Competitions, Archery",2,weekly,docs/ada_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
a8a2d8ac,"Boise Police Revolver League","Shooting Club",retail,208-344-6274,"Boise, ID",Boise,Ada,,false,"Weekly Practice Matches",2,weekly,docs/ada_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
82d33af9,"Idaho Police Revolver League","Shooting Club",retail,208-344-6274,"Boise, ID",Boise,Ada,,false,"Weekly Practice Matches",2,weekly,docs/ada_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
7bd84032,"Idaho Automatic Weapons Collectors Association Inc","Shooting Club",retail,208-465-0970,"Boise, ID",Boise,Ada,,false,"Gun Shows, Monthly Meetings",2,weekly,docs/ada_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
06f33879,"George W. Nourse Gun Range at Jubilee Park","Public Shooting Range",ranges,208-454-6884,"16802 Nash Rd, Nampa, ID 83686",Nampa,Canyon,canyoncounty.id.gov/project/george-w-nourse-gun-range/,false,"Range maintenance & public use",1,daily,docs/canyon_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
19a8bf67,"Caldwell Gun Club","Shooting Club, Public Range",ranges,208-459-2616,"21840 Pond Ln, Caldwell, ID 83607",Caldwell,Canyon,caldwellshotguncomplex.com,false,"Trap, 5-Stand, Sporting Clays, weekly practice, tournaments",2,weekly,docs/canyon_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
a6ca438a,"Nampa Rod & Gun Club","Shooting Club, Public Range",ranges,N/A,"15053 Bennett Rd, Nampa, ID 83687",Nampa,Canyon,nragc.com,false,"Annual range cleanup, general shooting",2,weekly,docs/canyon_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
30cec950,"Idaho Gun School","Training School",training,208-939-8224,"Nampa, ID",Nampa,Canyon,idahogunschool.com,false,"Safe gun handling, defensive use courses",2,weekly,docs/canyon_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
998c4f36,"Legal Heat Concealed Carry Classes","Firearms Training",training,N/A,"Black's Creek Public Shooting Range, Kuna, ID",Kuna,Ada,legalheat.com,false,"ID Enhanced License to Carry Concealed Weapons classes",2,weekly,docs/canyon_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
0a8b9a41,"Idaho Firearms Classes","Firearms Training",training,208-938-6090,"Boise/Eagle",Boise,Ada,idahofirearmsclasses.com,false,"Basic to advanced training, CCW",2,weekly,docs/canyon_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
2d3c98de,"Nampa Public Shooting Range","Public Shooting Range",ranges,208-465-8400,"222 W Railroad St, Nampa, ID 83651",Nampa,Canyon,idfg.idaho.gov/shoot/nampa,false,"Open year round, diverse shooting sports",1,daily,docs/canyon_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
5c51461b,"Canyon County Concealed Weapons Program","Government Training Program",training,208-454-6909,"1115 Blaine St, Caldwell, ID 83605",Caldwell,Canyon,canyoncounty.id.gov/sheriff/concealed-weapons-permit/,false,"CCW licensing & training",2,weekly,docs/canyon_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
8c32da02,"Caldwell Shooting Supplies","Gun Store, Training Supplies",training,208-899-2920,"5247 S 10th Ave, Caldwell, ID 83607",Caldwell,Canyon,caldwellshooting.com,false,"Ammo and shooting accessories",1,daily,docs/canyon_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
30af32a2,"Gem County Rod & Gun Club","Shooting Club, Range",ranges,208-365-4551,"3600 E Main St, Emmett, ID 83617",Emmett,Gem,gcrgc.net,false,"CMP Matches, Cowboy Action Shooters, USPSA Matches, Steel Challenge",2,weekly,docs/gem_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
64c38bc8,"Idaho Firearms Classes","Firearm Training School",training,N/A,"Boise Area",Boise,Ada,idahofirearmsclasses.com,false,"Basic & Advanced Training, CCW Classes",1,daily,docs/gem_county_clubs_ranges_schools_events.csv,2025-08-18T23:40:42.162Z
